구인신청일자,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처,인증구분,등급,인증발급일,인증만료일,시작일자,종료일자,시군구명
2023-06-12,(사)에스디워크 새로운세상,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,1년미만,무관,,    ,경기도 파주시 교하로863번길 37,"협회,단체",경기북부지사,2023-06-19,1588-1519,없음,없음,없음,없음,2023-06-12,2023-08-31,경기도
2023-06-12,(주)도투락식품,제과·제빵원,상용직,시급,9620,무관,1년미만,무관,,    ,울산광역시 남구 돋질로446번길 19,중소,울산지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,울산
2023-06-12,(주)아워홈 영남영업소,식품 분야 단순 종사원,상용직,시급,9620,무관,무관,무관,,    ,경상남도 양산시 어곡공단1길 134  아워홈,대기업,울산지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-11,경상도
2023-06-12,(주)한탈L&C,세탁원(다림질원),계약직,시급,9620,무관,무관,무관,,    ,경상북도 경주시 외동읍 관문로 1255-40,중소,울산지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-13,2023-06-30,경상도
2023-06-12,가톨릭대학교 은평성모병원,사무 보조원(일반사업체),시간제,시급,9620,무관,1년미만,무관,,    ,서울특별시 은평구 통일로 1021,중소,서울지역본부,2023-06-16,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,서울
2023-06-12,서울특별시립 장애인생산품판매시설,음료 조리사(바리스타 포함),시간제,시급,9620,무관,무관,무관,,    ,서울특별시 중구 세종대로 110  9층 하늘광장,"협회,단체",서울지역본부,2023-06-16,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-14,서울
2023-06-12,장원중학교,환경 미화원,계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 중구 동호로15길 93-34,"공사,공공",서울지역본부,2023-06-16,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,서울
2023-06-12,(주)행복마루,환경 미화원,계약직,월급,1116000,무관,무관,무관,,    ,서울특별시 마포구 매봉산로 75 DDMC빌딩 12층,중소,서울지역본부,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-15,서울
2023-06-12,커넥트중앙 주식회사,세차원 및 운송장비 청소원,계약직,월급,1100000,무관,1년미만,무관,,    ,서울특별시 마포구 월드컵북로 375,중소,서울지역본부,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,서울
2023-06-12,용산철도고등학교,환경 미화원,계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 용산구 서빙고로 24  용산철도고등학교,"공사,공공",서울지역본부,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,서울
2023-06-12,현대캐피탈(주),"카드사·신협·새마을금고·할부사, 우체국(금융부문) 등 기타 사무원",계약직,연봉,30000000,신입,무관,고졸,,    ,서울특별시 영등포구 의사당대로 3 현대캐피탈,대기업,서울남부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-20,서울
2023-06-12,파란손해사정(주),사무 보조원(일반사업체),상용직,월급,2150000,무관,무관,고졸,,    ,서울특별시 영등포구 양산로 91 3층,개인,서울남부지사,2023-06-16,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-20,서울
2023-06-12,(주)동우유니온,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1873400,무관,1년미만,무관,,    ,서울특별시 강남구 논현로168길 24,중소,서울동부지사,2023-06-19,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-19,서울
2023-06-12,주식회사엔타스,주방 보조원(일반 음식점),상용직,월급,1050000,무관,무관,무관,,    ,서울특별시 송파구 오금로11길 7 2층,중소,서울동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-20,서울
2023-06-12,리엔장성형외과피부과의원,병원 코디네이터,상용직,연봉,33000000,무관,무관,무관,,    ,서울특별시 서초구 서초대로77길 55,중소,서울동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,서울
2023-06-12,주식회사 디쉐어,사무 보조원(일반사업체),계약직,시급,11500,무관,1년미만,고졸,영미어·문학,    ,서울특별시 송파구 올림픽로 300 35층,대기업,서울동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-15,서울
2023-06-12,삼성화재해상보험(주),사무 보조원(일반사업체),계약직,월급,1183400,무관,무관,무관,,    ,서울특별시 서초구 서초대로74길 14 삼성화재해상보험주식회,중소,서울동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-20,서울
2023-06-12,한국부동산원 강남지사,사무 보조원(일반사업체),계약직,시급,9620,무관,1년미만,무관,,    ,서울특별시 성동구 천호대로 432  6층,"공사,공공",서울동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-31,서울
2023-06-12,(주)선인,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2010580,무관,무관,무관,,    ,경상남도 밀양시 초동면 초동농공단지길 23-22 주식회사 선인,중소,경기동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-31,경상도
2023-06-12,주식회사 호림,기타 직물·신발 기계 조작원 및 조립원,상용직,시급,9620,무관,1년미만,무관,,    ,경기도 수원시 영통구 매영로 219-21 에이동 1층 1호,중소,경기동부지사,2023-06-13,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-07,경기도
2023-06-12,에이치비푸드,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2100000,무관,무관,무관,,    ,경기도 용인시 처인구 모현읍 곡현로 706 에이치비푸드,중소,경기동부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,경기도
2023-06-12,한국선진학교,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,무관,1년미만,무관,,    ,경기도 안산시 상록구 이호로 113,"공사,공공",경기서부지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-06-30,경기도
2023-06-12,에이.엔.디전자저울주식회사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,충청북도 진천군 진천읍 씨제이로 101 에이.엔 디 전자저울 주식회사,중소,충북지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-12,2023-07-14,충청도
2023-06-09,한강미디어고등학교,환경 미화원,계약직,시급,12030,무관,1년미만,무관,,    ,서울특별시 영등포구 선유로55길 22,"공사,공공",서울남부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-23,서울
2023-06-09,한국보훈복지의료공단부산보훈병원,의료 보조원,계약직,월급,2011000,무관,무관,무관,,    ,부산광역시 사상구 백양대로 420,"공사,공공",부산지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-19,부산
2023-06-09,한국해양수산개발원,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,부산광역시 영도구 해양로301번길 26 한국해양수산개발원,중소,부산지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-07-14,부산
2023-06-09,(주)경빈(이지요 더파크),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,1년미만,무관,,    ,부산광역시 강서구 신호산단1로72번길 54,중소,부산지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-07-14,부산
2023-06-09,대한적십자사 대구광역시지사,총무 및 일반 사무원,계약직,월급,2741370,무관,무관,무관,,    ,대구광역시 중구 태평로 7,"공사,공공",대구지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-09-08,대구
2023-06-09,일일디지털인쇄,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,무관,무관,,    ,대구광역시 달서구 문화회관11안길 22-5 일일디지털인쇄,중소,대구지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-09-08,대구
2023-06-09,인하대학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1050000,무관,무관,무관,,    ,인천광역시 남구 매소홀로 70 인하대학교,대기업,인천지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-16,인천
2023-06-09,에프앤유신용정보주식회사,사무 보조원(일반사업체),계약직,월급,1300000,무관,무관,무관,,    ,서울특별시 중구 소월로2길 30 19층,중소,대전지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,서울
2023-06-09,에이원심사손해사정(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1050000,무관,1년미만,무관,,    ,서울특별시 영등포구 선유로49길 23,개인,대전지역본부,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,서울
2023-06-09,에스에스엠엠 주식회사,세차원 및 운송장비 청소원,상용직,시급,10000,무관,무관,무관,,    ,서울특별시 동작구 상도로 369,중소,경기지역본부,2023-06-16,1588-1519,없음,없음,없음,없음,2023-06-09,2023-08-08,서울
2023-06-09,주식회사 행복누리,음료 조리사(바리스타 포함),상용직,월급,1130000,경력,5년이상,무관,,    ,충청북도 청주시 흥덕구 2순환로971번길 93,중소,충북지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,충청도
2023-06-09,베스티안병원,기타 음식서비스 종사원(병원 배식원),상용직,시급,9620,무관,무관,무관,,    ,충청북도 청주시 흥덕구 오송읍 오송생명1로 191 682-1,중소,충북지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-07-10,충청도
2023-06-09,(주)소노에스테이트서비스 변산,세탁원(다림질원),상용직,시급,9620,무관,무관,무관,,    ,전라북도 부안군 변산면 변산해변로 51 소노벨 변산,중소,전북지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-25,전라도
2023-06-09,전주송북초등학교,환경 미화원,상용직,시급,9620,무관,1년미만,무관,,    ,"전라북도 전주시 덕진구 천마산로 16 , 1가 107-1","공사,공공",전북지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-15,전라도
2023-06-09,한국핵융합에너지연구원,공공행정 사무원,계약직,연봉,31554000,무관,무관,무관,,    ,대전광역시 유성구 과학로 169-148,중소,전북지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-16,대전
2023-06-09,경상국립대학교병원,병원행정 사무원(원무),계약직,시급,9620,무관,무관,무관,,    ,경상남도 진주시 강남로 79,"공사,공공",경남지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-16,경상도
2023-06-09,(주)동성모터스,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,    ,부산광역시 해운대구 해운대해변로 299 MINI Bldg,중소,경남지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,부산
2023-06-09,의료법인김취열기념의료재단(김취열기념의료재단 프라임병원),환경 미화원,상용직,시급,9620,무관,1년미만,무관,,    ,경상남도 진주시 명석면 나불로 305 의료법인 김취열기념의료재단,중소,경남지사,2023-06-12,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-23,경상도
2023-06-09,제주탐나씨푸드영어조합법인,기타 식품가공 종사원,상용직,월급,2010580,무관,무관,무관,,    ,제주특별자치도 제주시 명림로 258,중소,제주지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-08-31,제주도
2023-06-09,서울특별시농수산식품공사,사무 보조원(공공기관),계약직,월급,1870000,신입,무관,무관,,    ,서울특별시 송파구 양재대로 932 서울시농수산식품공사,중소,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-15,서울
2023-06-09,주식회사 태안모터스,환경 미화원,상용직,시급,10000,무관,무관,무관,,    ,인천광역시 미추홀구 인주대로434번길 3,중소,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,인천
2023-06-09,월스트리트인스티튜트코리아(주),환경 미화원,상용직,월급,1010000,무관,무관,무관,,    ,"서울특별시 종로구 종로 33 그랑서울타워 1, 6층",중소,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,서울
2023-06-09,오픈핸즈주식회사,환경 미화원,계약직,월급,1060000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 123 향군타워 16층,중소,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-18,서울
2023-06-09,쿠팡로지스틱스서비스유한회사,영업 기획·관리·지원 사무원,상용직,월급,2100000,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 332  현정빌딩 9층,대기업,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-08-07,서울
2023-06-09,롯데케미칼,인사 사무원,계약직,연봉,14000000,무관,1년미만,고졸,,    ,서울특별시 송파구 올림픽로 300,대기업,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-14,서울
2023-06-09,롯데케미칼,웹 디자이너,계약직,연봉,14000000,무관,1년미만,무관,디자인일반,    ,서울특별시 송파구 올림픽로 300,대기업,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-14,서울
2023-06-09,동경(주)잠실지점,주방 보조원(일반 음식점),상용직,월급,2540000,무관,1년미만,무관,,    ,서울특별시 송파구 송파대로 570  타워730 지하 1층,중소,서울동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-30,서울
2023-06-09,동서울대학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,연봉,22800000,무관,1년미만,무관,,    ,"경기도 성남시 수정구 복정로 76 , 동서울대학교",중소,경기동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-14,경기도
2023-06-09,오픈핸즈주식회사,환경 미화원,계약직,월급,1060000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 123 향군타워 16층,중소,경기동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-18,서울
2023-06-09,오픈핸즈주식회사,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,연봉,29000000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 123 향군타워 16층,중소,경기동부지사,2023-06-09,1588-1519,없음,없음,없음,없음,2023-06-09,2023-06-18,서울
